BA,University Of Queenlands,Gatton,Bachelors of Agribusiness / Wildlife Science,Science,fees not listed,43504,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-agribusiness-wildlife-science-2392,English,A,"This 4-year dual degree will deepen your scientific knowledge of wild and captive animal management while developing your commercial and business acumen through one of Australia’s leading agribusiness programs.The program will introduce you to the commercial world behind agriculture, and the complex and rapidly changing distribution channels linking producers with consumers.You'll learn about marketing, finance and managing people and technologies in agriculture and animal-specific settings. You’ll graduate with commercial awareness, an international outlook and technical industry insight.Under the wildlife science program, you'll focus on whole animal biology and the management of wild animals, including their ecology and conservation, biodiversity and issues associated with human-wildlife interactions.You'll learn how to implement and evaluate management programs for captive and free-ranging wildlife. You’ll be taught by experts involved in the conservation and management of wildlife and exotic animals, and access UQ’s specialist animal research and veterinary facilities.When you graduate, you'll be ready to enter the workforce in innovative management positions where your high-level technical skills in animal health and welfare, along with your business knowledge, will be highly sought-after by employers.Read less","
Our programs prepare you for your first job and beyond. Here are some of the careers you could be on your way to:Agribusiness analystExport traderFarm management consultantCommercial manager, grain and commoditiesWildlife scientistEcotourism guideConservation officerLand managerRangerEnvironmental assessment officer
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Agribusiness / Wildlife Science,Science,fees not listed,43504,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-agribusiness-wildlife-science-2392,English,A,"This 4-year dual degree will deepen your scientific knowledge of wild and captive animal management while developing your commercial and business acumen through one of Australia’s leading agribusiness programs.The program will introduce you to the commercial world behind agriculture, and the complex and rapidly changing distribution channels linking producers with consumers.You'll learn about marketing, finance and managing people and technologies in agriculture and animal-specific settings. You’ll graduate with commercial awareness, an international outlook and technical industry insight.Under the wildlife science program, you'll focus on whole animal biology and the management of wild animals, including their ecology and conservation, biodiversity and issues associated with human-wildlife interactions.You'll learn how to implement and evaluate management programs for captive and free-ranging wildlife. You’ll be taught by experts involved in the conservation and management of wildlife and exotic animals, and access UQ’s specialist animal research and veterinary facilities.When you graduate, you'll be ready to enter the workforce in innovative management positions where your high-level technical skills in animal health and welfare, along with your business knowledge, will be highly sought-after by employers.Read less","
Our programs prepare you for your first job and beyond. Here are some of the careers you could be on your way to:Agribusiness analystExport traderFarm management consultantCommercial manager, grain and commoditiesWildlife scientistEcotourism guideConservation officerLand managerRangerEnvironmental assessment officer
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,Gatton,Bachelor of Agricultural Science,Science,fees not listed,43504,AUD,Years,3,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelor-agricultural-science-2448,English,A,"As the world’s population continues to expand, demand is high for agricultural scientists who can find sustainable solutions to the complex challenges of food security, nutritive value and climate change.In the Bachelor of Agricultural Science, you'll learn from world-class academics with an active research focus and strong industry connections. They’ll teach you to apply and integrate the scientific, technological, managerial, economic and social principles of agriculture to improve livestock and cropping outcomes for small, medium and large-scale farming operations.You can enhance your skills with a 120-hour industry placement, where you'll build a strong understanding of current and emerging trends in agricultural innovation.Graduate job-ready with an internationally respected qualification, or undertake an additional year of independent honours research to focus on a specific topic.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:AgronomistAnimal technicianHorticulturalistBiosecurity officerResearch managerAnimal management officerPropagatorCrop scientistAnimal health officerPlant scientist
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BAH,University Of Queenlands,Gatton,Bachelor of Agricultural Science (Honours),Science,fees not listed,43504,AUD,Years,1,Years,Yes,No,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/bachelor-agricultural-science-honours-2450,English,A,"Agriculture and the environment go hand in hand. Demand is high for skilled agricultural scientists to develop sustainable solutions that protect our natural resources yet meet global demand for food, fibre and biofuels.The Bachelor of Agricultural Science (Honours) is your opportunity to demonstrate your understanding of agricultural innovation and find solutions to key challenges faced by the industry.Apply your expertise to an independent research project on a topic of your interest. You’ll be supervised by of one of our world-class academics with strong connections to the agricultural sector.You’ll acquire skills in research methodologies, leadership, and research communication.Graduate job-ready with an internationally respected qualification, or continue into a research higher degree.Read less",[],Australia,No,Yes,No,Yes,No,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelor of Architectural Design,"Engineering, Architecture & Information Technology",fees not listed,45120,AUD,Years,3,Years,Yes,No,General English subject,IELTS,,"Units 3 & 4, C",6.5,,https://future-students.uq.edu.au/study/programs/bachelor-architectural-design-2293,English,A,"UQ's Bachelor of Architectural Design is all about practical and creative learning through design studios. You'll do hands-on construction at multiple scales, using progressively more complex materials and forms.Design studios mimic what it's like to work at local and international design firms. They're also a lot of fun. Studios are usually organised around a project, and you'll investigate and present your design concept in front of your peers and experts at the end of semester.Working hands-on with paper, card, clay and foam will give you the confidence to experiment with architectural form. You’ll also have opportunities to make models using laser cutters and 3D printers, construct furniture and prototypes, and even work on small buildings using our workshop facilities.You'll gain a rich understanding of international cultures and develop skills in communication, teamwork and leadership. You'll learn about built environments and communities, construction documentation, people and places, and environmental factors.Our teachers can offer links with local industry and international perspectives, and aim to strike a balance between creative and practical learning. When you graduate, you can progress into the Master of Architecture to finish your training.Read less","
Our programs prepare you for your first job and beyond. Here are some of the careers you could be on your way to:ArchitectInterior designerEnvironmental graphic designerFurniture designerUrban designerProperty developerProduct designerWayfinding designerChange managerFashion designer
",Australia,No,Yes,No,Yes,No,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelor of Arts,Humanities and Social Sciences,fees not listed,34208,AUD,Years,3,Years,Yes,Yes,General English subject,IELTS,,"Units 3 & 4, C",6.5,,https://future-students.uq.edu.au/study/programs/bachelor-arts-2000,English,A,"The future of work is unknown, with people and enterprise skills in increasing demand across all industries. UQ’s Bachelor of Arts graduates are ideally placed to thrive and adapt to this changing environment. The Bachelor of Arts provides you with creative and critical thinking skills that help you build a portfolio of skills and capabilities that can be transferred across industries.With one of the most comprehensive course offerings in Australia, you have the opportunity to explore the subjects you love by choosing from more than 40 study areas across the humanities, social sciences and languages.You'll have access to a range of internships, work experience opportunities and field work tailored to your career aspirations. These will allow you to develop professional skills, build powerful networks, and learn how to thrive in the future workplace.Take advantage of UQ’s extensive global network by spending time overseas through short-term mobility and exchange programs – UQ has agreements with more than 200 universities in 41 countries.You can even combine your Bachelor of Arts with 15 other undergraduate degrees including Law, Engineering, Science or Business, and complete two degrees in a shorter time.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Communication and engagement officerCultural support liaisonEmployment consultantEducation administration officerLocal history technicianHistory teacherAcademic researcherArts and cultural facilitator
",Australia,No,Yes,No,Yes,Yes,,Normal,No
DIP,University Of Queenlands,St Lucia,Diploma in Arts,Humanities and Social Sciences,fees not listed,NA,AUD,Years,1,Years,Yes,No,Bachelor's degree,IELTS,,,6.5,,https://future-students.uq.edu.au/study/programs/diploma-arts-2320,English,D,"Undertaking this diploma, which requires you to complete one major or two minors, is an ideal option if you want to return to study but are unsure about committing the time required for a masters. Past students have come from higher education and vocational education and training, recent secondary education or simply work and life experience.Upon completion and subject to performance and entry requirements, the program may make you eligibility for entry into honours, open the way to postgraduate coursework and entry to research postgraduate study via honours. Also, the Diploma in Arts is a Commonwealth Supported (HECS-HELP) program.Read more","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Arts development officerArts journalistArts and cultural officerArts curatorAnthropologistArchaeologistClassics teacherLanguage teacherCommunity planning and policy adviserHistory and humanities teacher
",Australia,No,Yes,No,Yes,No,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Arts / Education (Secondary),Humanities and Social Sciences,fees not listed,33744,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods or Specialist Mathematics,General English subject,"Units 3 & 4, C","Units 3 & 4, C","Units 3 & 4, C",https://future-students.uq.edu.au/study/programs/bachelors-arts-education-secondary-2066,English,A,"This dual degree will give you a thorough understanding of the fundamentals of teaching secondary school, and specialist skills in the arts.In the Bachelor of Education program, you'll combine university study with practical experience. You'll explore how to teach and how people learn, and study topics from two teaching areas. You'll then apply your knowledge in real classrooms.Throughout the program you’ll be immersed in hands-on workshops, school visits and supervised placements, and gain a strong understanding of day-to-day life in a secondary school.By combining your education training with a Bachelor of Arts, you'll gain both teaching skills and specialist subject knowledge. With one of the most comprehensive course offerings in Australia, you'll have the opportunity to explore the subjects you love by choosing from study areas across the humanities, social sciences and languages, helping you build the portfolio of capabilities you need to become an expert teacher.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Classroom music teacherDrama teacherEnglish teacherMathematics teacherFrench language teacherLegal education teacherGeography teacherEconomics secondary school teacherSecondary school teacherHistory teacher
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BAH,University Of Queenlands,St Lucia,Bachelors of Arts / Laws (Honours),"Business, Economics & Law FacHumanities and Social Sciences",fees not listed,41952,AUD,Years,5,Years,Yes,Yes,General English subject,IELTS,,"Units 3 & 4, C",7,,https://future-students.uq.edu.au/study/programs/bachelors-arts-laws-honours-2142,English,A,"This dual degree allows you to learn from a wide range of disciplines across the arts, while studying at UQ Law School, renowned as a leader in teaching and research.Flexibility and choice are at the heart of our arts program, allowing you to match your interests and study with career ambitions to create a degree that's unique to you.The transferable skills and knowledge you'll learn – problem-solving, critical thinking, creativity and communication – will make you a highly desirable job candidate upon graduation, wherever your career path leads.In your law studies, you'll gain a high-level understanding of the law, along with personal and professional skills that can be applied across a wide range of careers. You'll also develop your abilities in critical, rational and analytical thinking, and learn how to craft clear and persuasive arguments.When you graduate, you'll have an internationally respected honours qualification, and meet the academic requirements for admission as a legal practitioner in Australia.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:SolicitorBarristerNegotiation and dispute resolution specialistCommunity laws officerCompany secretary
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Arts / Social Science,Humanities and Social Sciences,fees not listed,33744,AUD,Years,4,Years,Yes,Yes,General English subject,IELTS,,"Units 3 & 4, C",6.5,,https://future-students.uq.edu.au/study/programs/bachelors-arts-social-science-2067,English,A,"The future of work is unknown, with people and enterprise skills in increasing demand across all industries. UQ’s Bachelors of Arts / Social Science graduates are ideally placed to thrive and adapt to this changing environment.The Bachelor of Arts provides you with creative and critical thinking skills that help you build a portfolio of capabilities that can be transferred across industries.With one of the most comprehensive course offerings in Australia, you'll have the opportunity to explore the subjects you love by choosing from more than 40 study areas across the humanities, social sciences and languages.In the Bachelor of Social Sciences, you'll explore how to address pressing social issues – such as poverty and inequality, Indigenous peoples and injustice, health and illness, and the social impacts of climate change – at local, national and international levels.This dual program allows you to combine studies in the unique and innovative Bachelor of Social Science program with a wide range of majors in the arts.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Community engagement officerArt therapistStudent recruitment officerCommunity support workerEnglish teacherContent creatorJournalistCounsellorPolicy adviserProject coordinator
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,"Bachelors of Arts / Tourism, Hospitality and Event Management","Business, Economics & Law FacHumanities and Social Sciences",fees not listed,40256,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods or Specialist Mathematics,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-arts-tourism-hospitality-and-event-management-2474,English,A,"This dual degree program provides the opportunity to combine a respected arts qualification that allows you to discover your passion, while gaining the essential skills to succeed in the highly competitive tourism industry.When you graduate, you'll be in high demand. Being an arts graduate sets you apart, and the transferable skills and knowledge you'll learn – problem-solving, critical thinking, creativity and communication – are valuable assets that will make you a desirable job candidate.With your tourism qualification, you'll be prepared to lead, develop and grow business and tourism ventures in Australia or overseas. You'll gain core business knowledge in accounting, law, management, marketing, organisational behaviour and more to create an outstanding career.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Cultural support liaisonConference and convention centre marketing coordinatorEmployment consultantLocal history technicianFood and beverage managerGovernment relations managerArts and cultural facilitatorTourism and events managerHotel and resort managerTravel consultant
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BAH,University Of Queenlands,St Lucia,Bachelor of Arts (Honours),Humanities and Social Sciences,fees not listed,34208,AUD,Years,1,Years,Yes,No,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/bachelor-arts-honours-2052,English,A,"This program is suited to high-achieving arts students who want to better prepare themselves for a successful professional or academic career.You'll undertake advanced subjects that build on your bachelor’s study and focus heavily on research methods and techniques. This knowledge will prepare you to complete a substantial research project – the major component of your Honours program.Depending on your field of study, you'll complete a semester-long or year-long Honours research thesis. You will work one-on-one with a supervisor to complete all aspects of this substantial project, including developing a suitable research topic, applying research techniques and methodologies appropriate for your field, and presenting your ideas in a written thesis.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:AnthropologistMuseum curatorArchaeologistChinese translator/interpreterArts journalistPolitical analyst Digital media specialistCorrespondent/JournalistMusic journalistCommunity planning and policy adviser
",Australia,No,Yes,No,Yes,No,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelor of Biomedical Science,Science,fees not listed,43504,AUD,Years,3,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelor-biomedical-science-2415,English,A,"Biomedical scientists provide the foundation of modern healthcare and assist in developing treatments for diseases. Through cancer screening, diagnosing HIV, designing new drugs and managing food poisoning and infection control, biomedical scientists are making incredible advances in modern medical science. Working in partnership with doctors, nurses and other healthcare professionals, they carry out clinical tests, evaluate the effectiveness of treatment and research the causes and cures for disease. By understanding how the human body works and what goes wrong in disease, biomedical scientists apply their knowledge to develop new treatments.This brand new, three-year program provides you with both the breadth and the depth of modern biomedical science. Your courses will cover the broad areas of molecular and cellular biology through to body systems. Take the opportunity to specialise in one or more of these areas in your third year if you wish. You'll learn the scientific process through activities ranging from experimental design and hands-on experiments to computer modelling.Read less","
Our programs prepare you for your first job and beyond. Here are some of the careers you could be on your way to:Biomedical engineerProsthetic/orthotic technicianMedical device engineerIVF scientistEmbryologistMedical laboratory scientist
",Australia,No,Yes,No,Yes,Yes,,Normal,No
