Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks,Course_Delivery_Mode,Free TAFE
MST,Deakin University,Geelong,Master of Science Information Technology - IISRI,No Faculty Listed,,39000,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-information-technology-iisri-international,English,I,"A full-time member of the academic staff in the Institute for Intelligent Systems Research and Innovation, experienced in research (IISRI), will be appointed as supervisor for each student in the Master of Science - Information Technology. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment. Students will be referred to prospective supervisors in order to establish a possible research project.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Science Information Technology - A2I2,No Faculty Listed,,39000,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-information-technology-a2i2-international,English,I,"A full-time member of the academic staff in the The Applied Artificial Intelligence Institute (A²I²), experienced in research, will be appointed as supervisor for each student in the Master of Science - Information Technology. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment. Students will be referred to prospective supervisors in order to establish a possible research project.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Science Information Technology - A2I2,No Faculty Listed,,39000,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-information-technology-a2i2-international,English,I,"A full-time member of the academic staff in the The Applied Artificial Intelligence Institute (A²I²), experienced in research, will be appointed as supervisor for each student in the Master of Science - Information Technology. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment. Students will be referred to prospective supervisors in order to establish a possible research project.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Science Information Technology,No Faculty Listed,,39000,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-information-technology-international,English,I,"A full-time member of the academic staff in the Faculty of Science, Engineering and Built Environment, experienced in research, will be appointed as supervisor for each student in the Master of Science - Information Technology. Associate supervisors, internal or external, may be appointed to assist the principal supervisor.Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment. Students will be referred to prospective supervisors in order to establish a possible research project.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Science Information Technology,No Faculty Listed,,39000,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-information-technology-international,English,I,"A full-time member of the academic staff in the Faculty of Science, Engineering and Built Environment, experienced in research, will be appointed as supervisor for each student in the Master of Science - Information Technology. Associate supervisors, internal or external, may be appointed to assist the principal supervisor.Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment. Students will be referred to prospective supervisors in order to establish a possible research project.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Science Environmental Science,No Faculty Listed,,40200,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-environmental-science-international,English,I,"A full-time member of the academic staff, experienced in research, will be appointed as supervisor for each student in the Master of Science - Environmental Science. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Science Environmental Science,No Faculty Listed,,40200,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-environmental-science-international,English,I,"A full-time member of the academic staff, experienced in research, will be appointed as supervisor for each student in the Master of Science - Environmental Science. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Warrnambool,Master of Science Environmental Science,No Faculty Listed,,40200,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-environmental-science-international,English,I,"A full-time member of the academic staff, experienced in research, will be appointed as supervisor for each student in the Master of Science - Environmental Science. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Science Biology Chemical Science - IFM,No Faculty Listed,,40200,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-biology-chemical-sciences-ifm-international,English,I,"A full-time member of the academic staff in the Institute for Frontier Materials (IFM), experienced in research, will be appointed as supervisor for each student in the Master of Science - Biological and Chemical Sciences. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment. Students will be referred to prospective supervisors in order to establish a possible research project.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Science Biology Chemical Science - IFM,No Faculty Listed,,40200,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-biology-chemical-sciences-ifm-international,English,I,"A full-time member of the academic staff in the Institute for Frontier Materials (IFM), experienced in research, will be appointed as supervisor for each student in the Master of Science - Biological and Chemical Sciences. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment. Students will be referred to prospective supervisors in order to establish a possible research project.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Science Biology Chemical Science,No Faculty Listed,,40200,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-biology-chemical-sciences-international,English,I,"An academic staff member experienced in research, will be appointed as supervisor for each student in the Master of Science- Biological and Chemical Sciences. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Science Biology Chemical Science,No Faculty Listed,,40200,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-science-biology-chemical-sciences-international,English,I,"An academic staff member experienced in research, will be appointed as supervisor for each student in the Master of Science- Biological and Chemical Sciences. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will be required to complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Public Health,No Faculty Listed,,37400,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-public-health-international,English,I,The Master of Public Health is about protecting and improving health. Itprepares you to solve global health issues through evidence-based initiatives. Focus on one of eight career pathways or create your own bespoke pathway to suit your aspirations. Build skills and professional networks that open the door to exciting opportunities and leadership roles in the field.How far can a postgraduate degree in public health take your career?,"The health industry is the largest and fastest-growing employment industry in Australia*. A postgraduate degree in public health puts you in a position to take advantage of this demand. Graduates can broaden their career options and use their leadership skills to progress to senior positions. Public health practitioners have the opportunity to work in international organisations such as:  World Health Organization (WHO) United Nations Development Programme (UNDP) United Nations Children's Fund (UNICEF).  As well as:  the non-government sector (for example, organisations focused on cancer, tobacco, drugs, reproductive health, obesity, food security, violence and HIV) the government sector and federal or state level local councils.  Some common public health jobs include:  Epidemiologist Community health worker Disease and infection investigator Environmental health specialist Global health professional Occupational health and safety specialist Urban planner Health educator Emergency preparedness and response coordinator Public health policy coordinator Research analyst Public health physician  Visit the Public Health Association of Australia website for more The Master of Public Health also provides pathways to pursue a PhD and a career in academia.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Psychology (Organisational),No Faculty Listed,,37000,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,7,,,https://www.deakin.edu.au/course/master-psychology-organisational-international,English,I,"Be the driving force behind happier, healthier, more productive workplaces with the Master of Psychology (Organisational) – the only organisational psychology course delivered in Victoria. Gain extensive workplace experience through professional placements, and graduate ready to apply for registration as a general psychologist.Want specialised psychology skills that are in high demand across almost every type of organisation?","Upon successfully completing the course, you will become eligible to apply for registration as a general psychologist. Once you’re registered, you’ll have the qualifications and experience needed to practise in all areas of organisational psychology, from workplace counselling and human resource management to psychological assessment and consultancy. The added benefit of general registration is that it opens up many different career options outside of organisational psychology. The course also provides a pathway to further training in an area of practice endorsement with the PsyBA. An endorsement demonstrates a registered psychologist’s high-level knowledge and qualifications in a specialised area, such as organisational psychology, and can open the door to more advanced roles. Of course, a rewarding and long-lasting career in psychology awaits even if you’re not interested in pursuing general registration or endorsement. Learn more about psychology pathways and career outcomes.",Australia,No,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Psychology (Clinical),No Faculty Listed,,37000,AUD,Years,2,Year,Yes,No,IELTS,bachelor degree,,7,,,https://www.deakin.edu.au/course/master-psychology-clinical-international,English,I,"The Master of Psychology (Clinical) prepares you for professional practice as a registered psychologist. Make a profound impact on patients’ lives by diagnosing and treating mental health conditions, and set yourself up for further training in a specialised area, which can lead to area of practice endorsement.You have worked hard to get to this point. Ready to gain general registration as a psychologist and reach your full potential?","Upon successfully completing the course, you will become eligible to apply for general registration as a psychologist. Once you’re registered, you’ll have the qualifications and experience needed to practise as a psychologist. The course also provides a pathway to further training in order to gain area of practice endorsement with the PsyBA (Clinical Psychology). An endorsement demonstrates a registered psychologist’s high-level knowledge and qualifications in a specialised area, such as clinical psychology or neuropsychology, and can open the door to more advanced roles. Learn more about psychology pathways and career outcomes.",Australia,No,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Psychology (Clinical),No Faculty Listed,,37000,AUD,Years,2,Year,Yes,No,IELTS,bachelor degree,,7,,,https://www.deakin.edu.au/course/master-psychology-clinical-international,English,I,"The Master of Psychology (Clinical) prepares you for professional practice as a registered psychologist. Make a profound impact on patients’ lives by diagnosing and treating mental health conditions, and set yourself up for further training in a specialised area, which can lead to area of practice endorsement.You have worked hard to get to this point. Ready to gain general registration as a psychologist and reach your full potential?","Upon successfully completing the course, you will become eligible to apply for general registration as a psychologist. Once you’re registered, you’ll have the qualifications and experience needed to practise as a psychologist. The course also provides a pathway to further training in order to gain area of practice endorsement with the PsyBA (Clinical Psychology). An endorsement demonstrates a registered psychologist’s high-level knowledge and qualifications in a specialised area, such as clinical psychology or neuropsychology, and can open the door to more advanced roles. Learn more about psychology pathways and career outcomes.",Australia,No,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Professional Accounting,No Faculty Listed,,39400,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-professional-accounting-international,English,I,"Deakin's Master of Professional Accounting covers engaging areas such as corporate and management accounting, commercial law, corporations law, accounting theory, economics, and finance. Open to graduates from both accounting and non-accounting background, you’ll be given the opportunity to complete the necessary studies to become associate members of CPA Australia, to enter the Chartered Accountants Australia and New Zealand to undertake the CA program or to enter the IPA professional program.","Graduates of this course would typically seek employment in areas of accounting such as financial accounting, auditing, taxation, management accounting, public sector accounting, forensic accounting or commercial law. However accountants can choose to work in a range of different environments depending on their own skills and preferences. They can choose to work in large firms, small public practices, industry, government, law firms, management consultancies, banking and financial services, not-for-profit organisations or educational organisations. Many also set up their own businesses. Given the fundamental shift of accountants towards a wide-ranging advisory role, career opportunities are also becoming available in other vocations including working as investment advisers, market analysts, tax consultants, advisers in mergers and acquisitions, in corporate recovery and insolvency, treasury banking, e-commerce or information technology.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong, Master of Philosophy,No Faculty Listed,,40000,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,7,,,https://www.deakin.edu.au/course/master-philosophy-international,English,I,"This elite intensive research degree in health and (bio-) medical sciences will provide students with the opportunity to pursue and independent investigative research project under the supervision of an academic staff member in the School of Medicine, along with coursework specifically designed to provide relevant skills in research design, communication, integrity and interpretation. This course will provide students with a dedicated pathway into PhD programs or into employment where deeper disciplinary knowledge and research skills are required.  The research projects that centre on the basis of health and disease span from basic gene discovery and molecular analysis, through to functional genomics and pre-clinical development, to clinical and population studies. This includes in the fields of immunity, infectious diseases, developmental biology, exercise physiology and metabolism, musculoskeletal biology, haematology, cancer, metabolic disease, neuroscience, molecular psychiatry and nanomedicine. Research projects may also be offered in the field of rural and regional medicine, general practice, chronic disease management, public health, medical education, epidemiology, farmer health, medical imaging, surgery and optometry.","The Master of Philosophy is specifically designed to provide students from diverse undergraduate backgrounds with an opportunity to expand their knowledge base and become an independent researcher with specialized technical, critical thinking, communication and cognitive skills. These skills are highly sought by many employers, with the course providing students with a dedicated pathway into national and international PhD programs or into careers within academia, industry, medical research as well as government and non-government scientific agencies, both local and global.",Australia,No,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Nutrition and Population Health,No Faculty Listed,,37400,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-nutrition-and-population-health-international,English,I,"This is an advanced course in human nutrition which draws content from related disciplines such as public health, food science, biochemistry, physiology, epidemiology, psychology, sociology and politics and policy.","As a graduate of this course, you will find opportunities in a wide range of nutrition positions in government departments, non-government organisations, community sector agencies, food industry and consulting.",Australia,No,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Nursing,No Faculty Listed,,37400,AUD,Years,2,Year,Yes,No,IELTS,bachelor degree,,7,,,https://www.deakin.edu.au/course/master-nursing-international,English,I,Make a significant contribution to nursing by undertaking research that is grounded in clinical practice.,,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Nursing,No Faculty Listed,,37400,AUD,Years,2,Year,Yes,No,IELTS,bachelor degree,,7,,,https://www.deakin.edu.au/course/master-nursing-international,English,I,Make a significant contribution to nursing by undertaking research that is grounded in clinical practice.,,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Warrnambool,Master of Nursing,No Faculty Listed,,37400,AUD,Years,2,Year,Yes,No,IELTS,bachelor degree,,7,,,https://www.deakin.edu.au/course/master-nursing-international,English,I,Make a significant contribution to nursing by undertaking research that is grounded in clinical practice.,,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Marketing,No Faculty Listed,,40600,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-marketing-international,English,I,"The Master of Marketing is for those looking to invest in a specialist, professional course that builds on their current experience and skill sets. If you want to climb the next rung of your career, this course will give you excellent grounding in crucial areas that affect the performance of modern markets.","Graduates who are employed in management roles can expect to find move to more senior managerial positions; these senior posts will require you to have market savvy, market management and entrepreneurial capabilities. Examples of these jobs in areas like general marketing (e.g., marketing manager, product manager, and client manager), branding (brand manager, new market manager), research (Market Intelligence Officer), digital media, marketing communications management, and customer experience manager. The Master of Marketing helps you launch your career into senior management. I urge you to use your time in the course to increase the quality of your academic and industry networks, this will build your visibility and value as a business leader.",Australia,Yes,Yes,No,Yes,No,,Normal,No
BA,Deakin University,Melbourne,Master of Laws - Major Thesis,No Faculty Listed,,32400,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,7,,,https://www.deakin.edu.au/course/master-laws-major-thesis-international,English,I,Complete a thesis that makes a significant contribution to research in law. A member of the School of Law's academic staff will be appointed as your principal supervisor.,,Australia,Yes,Yes,No,Yes,No,,Normal,No
BA,Deakin University,Geelong,Master of Laws - Major Thesis,No Faculty Listed,,32400,AUD,Years,2,Year,Yes,Yes,IELTS,bachelor degree,,7,,,https://www.deakin.edu.au/course/master-laws-major-thesis-international,English,I,Complete a thesis that makes a significant contribution to research in law. A member of the School of Law's academic staff will be appointed as your principal supervisor.,,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Laws,No Faculty Listed,,41000,AUD,Years,1,Year,Yes,Yes,IELTS,bachelor degree,,6.5,,,https://www.deakin.edu.au/course/master-laws-international,English,I,Deakin’s Master of Laws has a focus on international commercial law and corporate regulation. The course will equip you with fundamental disciplinary knowledge on important areas of the Australian and international legal system and recent professional practice developments.,,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Landscape Architecture,No Faculty Listed,,36000,AUD,Years,2,Year,Yes,Yes,WAM,IELTS,bachelor degree,60,6.5,,https://www.deakin.edu.au/course/master-landscape-architecture-international,English,I,"Focused on sustainability and its economic, social and environmental underpinnings, Deakin’s Master of Landscape Architecture has been designed for those who are passionate about becoming a landscape architect driven to improve the quality and development of our towns, cityscapes and regional landscapes with a creative flair.The course provides students with the opportunity to specialise in project management, ecological sustainability, cultural heritage, urban design, and change management planning.Distinguishing characteristics of this course include its engagement with ecology, spirit of place, people, Indigenous thought and urban design to inform and craft places of renewal, stimulation, healing and respect.Graduates will be equipped with the leadership skills to challenge conventional thinking within complex environments as well as the practical skills required to deliver the creation and restoration of landscapes.Want to improve the development of towns and cityscapes?","As a graduate of Deakin’s Master of Landscape Architecture, you may find employment in all fields of landscape architecture and landscape planning in both private practice and government entities. The Master of Landscape Architecture has been designed in direct consultation with AILA, potential employers, industry, government and professional representatives. As a graduate of the course, you will have a developed understanding across a range of disciplines and will be equipped to collaborate on projects in delivering integrated solutions. Career opportunities for graduates may be found in all fields of landscape architecture and landscape planning, in both the public and private sectors.",Australia,No,Yes,No,Yes,No,,Normal,No
